"sim_id","p_order","q_order","time","n_models_tested","aic","bic","intercept","sigmasq","beta1","beta2","beta3","beta4","beta5","beta6","beta7","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","mean.Temp.Lag5","mean.DTemp.Lag0","PM25.Lag0","mean.NO2.Lag2","status","error_message"
274,2,1,103.377742767334,11,5597.68887993752,5641.85867744836,0.0205531413891511,0.0308997207757395,0.253737999776634,-0.210277502948927,,,,,,0.950353493133102,,,,,,,-0.000890324511369699,0.000875765173211427,0.000441098988167308,-0.000419903629131598,"Success",""
275,1,2,105.293591737747,11,5643.36497481614,5687.53477232698,0.032756636125793,0.0276648320733543,0.144596673008694,,,,,,,0.276697774578489,0.569499213432523,,,,,,-0.00392324448484283,0.00394064240509739,0.00197903851281891,-0.002650892254743,"Success",""
276,1,5,307.920229434967,21,5538.67157831097,5597.56464165876,0.114482676464129,0.0139502969518038,0.19171849611412,,,,,,,0.624716875839628,-0.389637177011668,0.468561270024878,-0.654743437023082,0.723703348657648,,,-0.00359096933746776,0.00352170818991156,0.00159094769909399,-0.00141852946919494,"Success",""
277,2,1,85.3516178131104,11,5207.5050813316,5251.67487884244,0.0171995203435976,0.0575085025716057,0.212932561895961,-0.17298752687344,,,,,,0.954470818801569,,,,,,,-0.000691379402316915,0.000704791376945912,-0.000144058746181226,-0.000883070277717642,"Success",""
278,2,1,88.1845757961273,11,5553.38768081415,5597.55747832499,0.0206416102500552,0.0320200719066301,0.237885088000022,-0.191402503806252,,,,,,0.947208936076571,,,,,,,-0.00126097018522536,0.00126546133907995,0.000655485674703967,-0.00114039474655007,"Success",""
279,2,1,93.5290675163269,11,5619.67666102106,5663.8464585319,0.00669257026054429,0.024079461147769,0.193992591865966,-0.159336439697064,,,,,,0.963317445399572,,,,,,,-0.00192493418971513,0.00194516845752955,0.000580702648724347,-0.000765320280413776,"Success",""
280,2,7,454.816520214081,27,5581.91740515634,5655.53373434107,0.150204873153527,0.0239854637931343,0.205145069615212,0.137767895023555,,,,,,-0.0483212263673387,0.312473763132042,-0.0850479472755759,-0.222190298249661,0.137426233117314,0.712277467306155,-0.19263437578794,-0.00701769076011253,0.00696391082544702,0.00450881103140649,-0.00655162824801929,"Success",""
281,6,5,483.592955350876,29,5613.5390016195,5696.97084136219,0.0479587478030219,0.0246867048008171,0.178860930090802,-0.00658310171375961,0.0449098305468928,-0.00743539417881574,-0.0117495175387496,0.00924018589716366,,0.687960163832001,-0.458423988449162,0.48574330637344,-0.701504592714661,0.764345231748737,,,-0.00484305489722186,0.00487164361925552,0.00110462481456099,-0.00203088421656885,"Success",""
282,1,3,157.089826583862,13,5550.92319929225,5600.00075208207,0.0872279323893952,0.0281553896492316,0.107755636763384,,,,,,,-0.192881945804859,0.169378312764917,0.890078283199543,,,,,-0.00245461946218302,0.00248580208459142,0.000236232426688068,-0.00359779807361925,"Success",""
283,2,1,195.816946029663,11,5625.0752619149,5669.24505942574,0.00101999074639736,0.0235992445605606,0.226774838665179,-0.185835608854459,,,,,,0.958746159665427,,,,,,,-0.00076144264930766,0.000777734279136783,0.000212528915592445,-0.000663754960745101,"Success",""
284,2,1,101.886196136475,11,5587.81784749224,5631.98764500308,0.0399891586183927,0.029034120878603,0.290676961274413,-0.217524340121532,,,,,,0.91525433378669,,,,,,,-0.00142959252838805,0.00139348978614922,0.000630886880933131,-0.000463440089136906,"Success",""
285,2,1,92.2035398483276,11,5471.70755674083,5515.87735425167,0.0138824753999049,0.0235798532592597,0.227341533837581,-0.17548188059403,,,,,,0.943382493586989,,,,,,,-0.00234792583318865,0.00238160736039316,0.000392043707434651,-0.000888486269709141,"Success",""
286,2,1,110.59184384346,11,5628.09059153135,5672.26038904219,0.0513976058266393,0.020160379389409,0.223518128809192,-0.19751548345131,,,,,,0.958967196916035,,,,,,,-0.0027295058564744,0.00274074748878956,0.000610526123211775,-0.00127495619813045,"Success",""
287,2,1,145.565159082413,11,5325.47518480934,5369.64498232018,0.0193616107899985,0.0335230205668312,0.217699775726153,-0.175106713016166,,,,,,0.951759854520622,,,,,,,-0.00133055524241873,0.00135445969931337,0.000147996791949707,-0.00135745903975559,"Success",""
288,2,3,224.098649263382,15,5490.40857498296,5544.39388305176,0.0971050932809498,0.0247265827459075,0.149151978925327,0.0866313819368734,,,,,,-0.320802632667028,0.205815001585568,0.851045850724458,,,,,-0.00632318749170822,0.00628317584174751,0.00303978290693948,-0.00367435033408165,"Success",""
289,3,7,386.331408262253,29,5687.18394684686,5765.70803131057,0.261251965267392,0.0261675667544357,0.180463455257189,0.148646898000315,0.101220147510711,,,,,-0.485335129507634,-0.0942945876697206,0.130894881637639,-0.162942796773527,0.0761696085746224,0.648646297804332,0.376887378976368,-0.0119233512782322,0.0119089794726271,0.00577091419134644,-0.00870991363456135,"Success",""
290,2,1,94.4666531085968,11,5623.07839104355,5667.24818855439,0.0213528259506132,0.0325109287243561,0.190797530852411,-0.140815863198802,,,,,,0.943750885790723,,,,,,,-0.00120048537072292,0.00121545945367153,0.000411266403233199,-0.00129509425826785,"Success",""
291,2,1,105.871199131012,11,5607.54000766772,5651.70980517856,0.0108837079866179,0.0278441942125157,0.213823385243452,-0.175121590868962,,,,,,0.958085539542613,,,,,,,-0.000940633661926696,0.000955735009414823,-1e-04,-0.000512718980403827,"Success",""
292,2,1,103.14580321312,11,5734.77465028241,5778.94444779324,0.0397481491668657,0.0303449711436211,0.178955932120327,-0.142344255396788,,,,,,0.951879772752468,,,,,,,-0.00163679985112132,0.00165188939792277,0.00033455094342827,-0.00138733472424525,"Success",""
293,1,7,347.897524833679,26,5431.29086138491,5499.99943529066,0.162700918685388,0.0204497168141047,0.19504452996334,,,,,,,0.502512765081467,-0.511777224875274,0.587562146999733,-0.768183722286662,0.780025766195328,-0.0895288783164246,0.256402103457625,-0.0086285977092656,0.00855630550466918,0.00358687381032859,-0.00416249476983854,"Success",""
294,2,3,349.236472845078,16,5675.03933472632,5729.02464279512,0.0467614913996817,0.0222918089040549,0.15946077528596,0.0783967830101209,,,,,,-0.331550386183607,0.185403713607152,0.893927939099436,,,,,-0.00392029902817227,0.00401883800788216,0.00106191387865361,-0.00457782892277565,"Success",""
295,2,1,99.9545619487762,11,5660.22179574784,5704.39159325868,0.05092606107078,0.025066186295781,0.234908121571785,-0.168187396063146,,,,,,0.917415384258087,,,,,,,-0.0015008480072567,0.00149718692277994,0.000692109733984738,-0.00139345882485,"Success",""
296,3,7,501.399159908295,28,5620.26414129006,5698.78822575377,0.198471491527548,0.0218260069528718,0.200019861780073,0.218232948686445,0.102376212268723,,,,,-0.715674244420259,0.0310869302155092,0.244659506223327,-0.380129468656927,0.0960529403319001,0.484879646547123,0.66232250457084,-0.0113423807328698,0.0113956423181629,0.000522186396291314,-0.00567189443855079,"Success",""
297,1,1,85.8864634037018,9,5683.26588843537,5722.52793066722,0.0205154461598442,0.030906184013319,0.0755370142094617,,,,,,,0.918774908329579,,,,,,,-0.000708931843993443,0.000711450649378815,-1e-04,-0.000675034257905294,"Success",""
298,1,4,198.943791151047,16,5454.28314037156,5508.26844844036,0.038448329464662,0.017571821978487,0.176487609159624,,,,,,,0.845450261762532,0.00556914549039115,-0.831343717381709,0.792682565500401,,,,-0.00298793988456769,0.00295965414823743,0.00069556087758678,-0.000687205404790369,"Success",""
299,2,1,97.868748664856,11,5510.26330559162,5554.43310310246,0.0117734880546729,0.0229042331384248,0.224354265068571,-0.185621851238528,,,,,,0.9574975616419,,,,,,,-0.00131056596567376,0.00134595095637223,0.000302062125778962,-0.00136307742990708,"Success",""
300,2,6,349.607102155685,26,5313.21644136951,5381.92501527526,0.0431346752019765,0.0306720187549772,0.195787180345171,0.0815196816594949,,,,,,0.0866099566061041,0.0872648035131453,0.151265729100189,-0.515989822284892,0.381270194204473,0.518923476162761,,-0.00642454700742871,0.006424359632983,0.00433360632024971,-0.00528306419734421,"Success",""
301,3,2,179.290847539902,16,5684.04245605834,5738.02776412714,0.0314475379952178,0.0227278476570836,0.228138152471322,0.0233802204552723,-0.198860942171631,,,,,0.209794351765097,0.727868157735983,,,,,,-0.00367201478660891,0.00371468654617743,0.000816542604694336,-0.00143894316632051,"Success",""
302,2,7,290.098876476288,25,5581.48367405966,5655.10000324439,0.0369801521533515,0.0166914692972165,0.236066461428629,0.230351454030866,,,,,,-0.939916561001051,0.196313819920491,0.375422313012063,-0.308085971867525,-0.195684246392284,0.736554940144416,0.65779053960741,-0.00864197226317521,0.00867868807195117,0.00547065222588765,-0.00707275295071924,"Success",""
303,3,1,113.004634380341,13,5489.96081440095,5539.03836719077,0.0161435196364579,0.0280278861638717,0.213942415444419,-0.0886031924262685,-0.0750304895332569,,,,,0.945177816578313,,,,,,,-0.000115727089002484,1e-04,-0.000163124823381707,0.000953623369122791,"Success",""
304,2,3,182.374158859253,16,5776.30474930475,5830.29005737356,0.167204535237327,0.0283049943927613,0.155819587386358,0.0571329652836571,,,,,,-0.249891880358203,0.228054789396515,0.758556526648768,,,,,-0.00726642001110605,0.00726611038586666,0.00287281963615161,-0.00441282644994271,"Success",""
305,2,1,329.07473731041,17,5474.9654687478,5519.13526625864,0.0131657735930202,0.0290000687640467,0.219375539049375,-0.192995116587267,,,,,,0.969072244070592,,,,,,,-0.00135665440196588,0.00136154402666225,0.000238314071309177,-0.000155938350280852,"Success",""
306,2,1,95.6446025371552,11,5450.30465877295,5494.47445628379,0.0139369584881389,0.0372160108231961,0.27971012516381,-0.240846114871194,,,,,,0.956647769019738,,,,,,,-0.000804053464459161,0.000814678514488568,0.000481781856445264,-0.00113830414842061,"Success",""
307,3,2,172.957043409348,16,5504.04508147414,5558.03038954295,0.020098594330476,0.018984940104726,0.190232604413517,0.0280469568827617,-0.1437842237065,,,,,-0.0406585538637568,0.959856208921329,,,,,,-0.00419834384718339,0.00428020615507788,0.00169070600063004,-0.0034510183708959,"Success",""
308,2,1,103.331258296967,11,5343.0430308942,5387.21282840504,0.011348935877246,0.0213011550231344,0.165594294468825,-0.12538058487992,,,,,,0.956215533852267,,,,,,,-0.00171336105529033,0.00172601964232202,0.00130583103710623,-0.00173578883287828,"Success",""
309,3,2,153.991362333298,16,5350.29554155802,5404.28084962683,0.0632606121335177,0.0187000307101636,0.18165166601356,0.087780146459612,-0.187576654754768,,,,,0.247500000855446,0.65301812609011,,,,,,-0.00321192619759813,0.00321526213100948,0.000968371267612119,-0.00265015240373716,"Success",""
310,2,3,190.399759531021,18,5551.62780193982,5605.61311000862,0.154298768650134,0.0226711036512771,0.159540805094941,0.0734298694667421,,,,,,-0.297263588992527,0.203130369601122,0.813904707085914,,,,,-0.00735986681265644,0.00739638885959695,0.00357975870231849,-0.00692247461530978,"Success",""
311,3,2,152.888718605042,16,5360.65804685845,5414.64335492726,0.0354811537545927,0.0264967681189992,0.245242712710859,0.0321807986112636,-0.185665614548669,,,,,-0.0504686288938042,0.947024760630309,,,,,,-0.00389025797031342,0.00393914822823026,0.00185304617549479,-0.00333177448194203,"Success",""
312,2,1,101.033690214157,11,5520.75535496591,5564.92515247675,0.0291273133012555,0.0320872508898846,0.18518091768287,-0.146138776189446,,,,,,0.951730843953126,,,,,,,-0.00188078566324417,0.00189194026566904,0.000233288693444334,-0.000669871458455956,"Success",""
313,2,1,118.619008541107,11,5631.3599845874,5675.52978209823,0.0353467210968845,0.0239586928837219,0.211607548819473,-0.156203103797032,,,,,,0.93396368537983,,,,,,,-0.00264967382384703,0.00264960021634176,0.000976515440300118,-0.00102253809719317,"Success",""
314,3,2,202.001224517822,16,5735.07939957651,5789.06470764532,0.0503597209184077,0.0269823166086176,0.237073688804434,0.0353605209825244,-0.1657080935304,,,,,-0.060944764866911,0.939033852859323,,,,,,-0.00482167053710085,0.0048894369146423,0.00251870762985963,-0.00441117941421452,"Success",""
315,3,2,176.551210641861,16,5699.31250156219,5753.297809631,0.0423444828651377,0.0243150743883615,0.231531380245629,0.0189150573955955,-0.182728581567717,,,,,0.387571796010821,0.531579161778219,,,,,,-0.00249874976895415,0.00250769598964228,0.000933414172462647,-0.00132477839407706,"Success",""
316,1,6,339.362669706345,24,5677.34251196898,5741.14333059575,0.096444303204031,0.0180117985282333,0.163057492604385,,,,,,,0.0628222571377782,0.180498951951779,0.0377948128179292,-0.283993366996732,0.121595840441685,0.689165432613749,,-0.00682043865092024,0.00691587433919961,0.00145098178272992,-0.00452558517256847,"Success",""
317,1,1,87.0339043140411,9,5845.9345910457,5885.19663327756,0.0123335382904659,0.0252970234868916,0.0553927830385479,,,,,,,0.940891352244783,,,,,,,-0.00183117297587146,0.00184761799418886,0.00093192000264374,-0.00119992180853662,"Success",""
318,1,3,215.662057638168,14,5617.2552061132,5666.33275890302,0.0222257438121611,0.036520617816552,0.135493210865758,,,,,,,0.418629837080709,0.192855147266191,0.246633792974115,,,,,-0.000140167808968152,0.000131831560513537,-0.000285577984551282,-0.000817191805547142,"Success",""
